ts,symbol,tf,signal,rsi,ema,sma,factor,why
1757084940,SUIUSDT,5m,HOLD,39.64428761356224,3.3812347174362642,3.3939399999999997,0.0,
1757084940,SUIUSDT,15m,HOLD,41.68341567823095,3.390774067361113,3.3970600000000006,0.0,
1757084940,ENAUSDT,1m,HOLD,52.23059822202259,0.6559997568285861,0.6551699999999999,0.0,
1757084941,ENAUSDT,5m,HOLD,35.337696989701314,0.6659889415781884,0.6698449999999999,0.0,
1757084941,ENAUSDT,15m,HOLD,38.203599638844516,0.6700741755248412,0.6725699999999999,0.0,
1757084941,BONKUSDT,1m,HOLD,50.9986466628403,1.9791959025422173e-05,1.9787e-05,0.0,
1757084942,BONKUSDT,5m,HOLD,31.693999949519124,2.0022113747182296e-05,2.0114000000000004e-05,0.0,
1757084942,BONKUSDT,15m,HOLD,34.610756891057704,2.014914778691968e-05,2.0257e-05,0.0,
1757084942,TRXUSDT,1m,HOLD,24.348993025554634,0.3325909055094941,0.33281000000000005,0.0,
1757084943,TRXUSDT,5m,HOLD,14.953609831728073,0.33511148246894945,0.335915,0.0,
1757084943,TRXUSDT,15m,HOLD,20.4040439378291,0.3362165510562809,0.3368399999999999,0.0,
1757084944,ADAUSDT,1m,HOLD,52.3373914718035,0.8225995320216639,0.82232,0.0,
1757084944,ADAUSDT,5m,HOLD,35.18803959318308,0.8295461521082017,0.8325400000000001,0.0,
1757084944,ADAUSDT,15m,HOLD,39.43724871638506,0.8315721400522422,0.833405,0.0,
1757084945,LINKUSDT,1m,HOLD,45.33967931648008,22.21030837324369,22.205000000000002,0.0,
1757084945,LINKUSDT,5m,HOLD,26.44811619348205,22.502655957454593,22.601,0.0,
1757084946,LINKUSDT,15m,HOLD,28.6759729500224,22.68312283205406,22.769999999999996,0.0,
1757084946,PEPEUSDT,1m,HOLD,53.871451020287004,9.571672527137914e-06,9.565499999999998e-06,0.0,
1757084946,PEPEUSDT,5m,HOLD,38.206698863848935,9.652244704016471e-06,9.695499999999999e-06,0.0,
1757084947,PEPEUSDT,15m,HOLD,40.674203112836096,9.68258661758612e-06,9.703999999999997e-06,0.0,
1757084947,PLUMEUSDT,1m,HOLD,60.88005066823817,0.07929669721218169,0.07924350000000001,0.0,
1757084948,PLUMEUSDT,5m,HOLD,39.027477163845674,0.07997655753389143,0.0802445,0.0,
1757084948,PLUMEUSDT,15m,HOLD,36.84220393690733,0.08054646782353508,0.0807525,0.0,
1757084948,CFXUSDT,1m,HOLD,53.183498584546015,0.16984559255875875,0.169785,0.0,
1757084949,CFXUSDT,5m,HOLD,35.765331337337756,0.17080512308838017,0.17110999999999998,0.0,
1757084949,CFXUSDT,15m,HOLD,35.51120869692197,0.17169381473679576,0.172075,0.0,
1757084949,ARBUSDT,1m,HOLD,44.466176908993646,0.4870090946507287,0.48696,0.0,
1757084950,ARBUSDT,5m,HOLD,27.137156488603722,0.4942252613596706,0.49666,0.0,
1757084950,ARBUSDT,15m,HOLD,31.891002057492003,0.49770962708058136,0.50041,0.0,
1757084950,PENGUUSDT,1m,HOLD,50.69879817692786,0.029028542115704443,0.0289979,0.0,
1757084951,PENGUUSDT,5m,HOLD,34.911348210300616,0.029435717154345297,0.0296693,0.0,
1757084951,PENGUUSDT,15m,HOLD,41.846810682086875,0.029474592428029567,0.029528650000000007,0.0,
1757084952,BTCUSDT,1m,HOLD,49.89771624929851,110615.93245510233,110588.65,0.0,
1757084952,BTCUSDT,5m,HOLD,27.844113342025466,111466.27520618346,111773.51550000001,0.0,
1757084952,BTCUSDT,15m,HOLD,28.000275851476417,111982.21544902635,112222.23150000002,0.0,
1757084952,ETHUSDT,1m,HOLD,49.29509786432577,4280.641768540541,4278.0785,0.0,
1757084953,ETHUSDT,5m,HOLD,24.019614140814923,4342.863738001241,4364.777,0.0,
1757084953,ETHUSDT,15m,HOLD,28.936918604255155,4380.462166059002,4403.849499999999,0.0,
1757084953,BNBUSDT,1m,HOLD,55.57148018120735,848.3060021729164,848.359,0.0,
1757084954,BNBUSDT,5m,HOLD,43.55174988373453,850.147661632983,851.3644999999999,0.0,
1757084954,BNBUSDT,15m,HOLD,44.86084414141392,850.7844889709627,851.3949999999999,0.0,
1757084954,SOLUSDT,1m,HOLD,52.16970758327623,202.56491736399275,202.39899999999997,0.0,
1757084955,SOLUSDT,5m,HOLD,31.030791860285476,205.0983082628629,206.161,0.0,
1757084955,SOLUSDT,15m,HOLD,33.63624897218941,206.15076608148678,206.74100000000004,0.0,
1757084955,XRPUSDT,1m,HOLD,50.684092047888434,2.8113762428086915,2.8099700000000007,0.0,
1757084956,XRPUSDT,5m,HOLD,32.71657587315366,2.83410811347005,2.8443549999999997,0.0,
1757084956,XRPUSDT,15m,HOLD,36.54823678059979,2.8428725210413877,2.8483650000000003,0.0,
1757084956,USDCUSDT,1m,HOLD,45.97437962924671,0.9998461812138504,0.9998450000000002,0.0,
1757084957,USDCUSDT,5m,HOLD,50.1333918988729,0.9997987016214079,0.9997800000000001,0.0,
1757084957,USDCUSDT,15m,HOLD,49.644322649363794,0.9997980152714495,0.9998100000000003,0.0,
1757084957,FDUSDUSDT,1m,HOLD,44.619670751102305,0.997659409730057,0.9976400000000002,0.0,
1757084958,FDUSDUSDT,5m,HOLD,39.26404927555026,0.9977624104438731,0.9978099999999998,0.0,
1757084958,FDUSDUSDT,15m,HOLD,38.74216074248923,0.9978355119928435,0.99786,0.0,
1757084958,DOGEUSDT,1m,HOLD,51.73595899350162,0.21358459985464948,0.21348150000000002,0.0,
1757084959,DOGEUSDT,5m,HOLD,33.69389608333161,0.21587042979790327,0.21689250000000002,0.0,
1757084959,DOGEUSDT,15m,HOLD,37.27144758802677,0.21680719600675202,0.21733349999999999,0.0,
1757084959,PYTHUSDT,1m,HOLD,43.01155055067504,0.1469632548355557,0.14697999999999997,0.0,
1757084960,PYTHUSDT,5m,HOLD,26.343051131095294,0.1487465562061155,0.14945499999999998,0.0,
1757084960,PYTHUSDT,15m,HOLD,30.179368566568783,0.14984275198906263,0.15016999999999997,0.0,
1757084960,SUIUSDT,1m,HOLD,56.19702215498932,3.355174176620587,3.353785,0.0,
1757084961,SUIUSDT,5m,HOLD,39.59547081615946,3.38122519362674,3.393935,0.0,
1757084961,SUIUSDT,15m,HOLD,41.646107091123476,3.390764543551589,3.3970550000000004,0.0,
1757084961,ENAUSDT,1m,HOLD,50.37521766246635,0.6560759254413536,0.655365,0.0,
1757084962,ENAUSDT,5m,HOLD,34.52539628057853,0.6659413225305694,0.66982,0.0,
1757084962,ENAUSDT,15m,HOLD,37.64759213051887,0.6700265564772221,0.672545,0.0,
1757084962,BONKUSDT,1m,HOLD,50.9986466628403,1.9791959025422173e-05,1.9787e-05,0.0,
1757084963,BONKUSDT,5m,HOLD,31.693999949519124,2.0022113747182296e-05,2.0114000000000004e-05,0.0,
1757084963,BONKUSDT,15m,HOLD,34.610756891057704,2.014914778691968e-05,2.0257e-05,0.0,
1757084963,TRXUSDT,1m,HOLD,28.721413591534898,0.33260995312854175,0.33282,0.0,
1757084964,TRXUSDT,5m,HOLD,15.192884883580007,0.33512100627847324,0.33592,0.0,
1757084964,TRXUSDT,15m,HOLD,20.6371267228359,0.3362260748658047,0.33684499999999995,0.0,
1757084964,ADAUSDT,1m,HOLD,52.99157534552384,0.8226185796407116,0.82233,0.0,
1757084965,ADAUSDT,5m,HOLD,35.662447836703436,0.8295651997272494,0.83255,0.0,
1757084965,ADAUSDT,15m,HOLD,39.769570258029255,0.8315911876712899,0.8334149999999999,0.0,
1757084965,LINKUSDT,1m,HOLD,45.33967931648008,22.21030837324369,22.205000000000002,0.0,
1757084966,LINKUSDT,5m,HOLD,27.265869330682875,22.503608338406973,22.601499999999998,0.0,
1757084966,LINKUSDT,15m,HOLD,28.898496738287136,22.68407521300644,22.770499999999995,0.0,
1757084967,PEPEUSDT,1m,HOLD,53.871451020287004,9.571672527137914e-06,9.565499999999998e-06,0.0,
1757084967,PEPEUSDT,5m,HOLD,38.206698863848935,9.652244704016471e-06,9.695499999999999e-06,0.0,
1757084967,PEPEUSDT,15m,HOLD,40.674203112836096,9.68258661758612e-06,9.703999999999997e-06,0.0,
1757084968,PLUMEUSDT,1m,HOLD,59.80148215798598,0.07929384006932455,0.079242,0.0,
1757084968,PLUMEUSDT,5m,HOLD,38.35860907952439,0.0799737003910343,0.080243,0.0,
1757084968,PLUMEUSDT,15m,HOLD,36.366765111667554,0.08054361068067795,0.08075099999999999,0.0,
1757084969,CFXUSDT,1m,HOLD,53.183498584546015,0.16984559255875875,0.169785,0.0,
1757084969,CFXUSDT,5m,HOLD,35.765331337337756,0.17080512308838017,0.17110999999999998,0.0,
1757084969,CFXUSDT,15m,HOLD,35.51120869692197,0.17169381473679576,0.172075,0.0,
1757084970,ARBUSDT,1m,HOLD,44.466176908993646,0.4870090946507287,0.48696,0.0,
1757084970,ARBUSDT,5m,HOLD,27.137156488603722,0.4942252613596706,0.49666,0.0,
1757084970,ARBUSDT,15m,HOLD,31.891002057492003,0.49770962708058136,0.50041,0.0,
1757084971,PENGUUSDT,1m,HOLD,50.620356214458106,0.029028446877609207,0.02899785,0.0,
1757084971,PENGUUSDT,5m,HOLD,34.82750809450842,0.02943552667815482,0.029669199999999996,0.0,
1757084971,PENGUUSDT,15m,HOLD,41.797399932879586,0.02947440195183909,0.029528550000000004,0.0,
1757084971,BTCUSDT,1m,HOLD,50.509615373527524,110617.26388367376,110589.349,0.0,
1757084972,BTCUSDT,5m,HOLD,28.251075860930214,111467.60663475489,111774.2145,0.0,
1757084973,BTCUSDT,15m,HOLD,28.300557494930104,111983.54687759778,112222.93050000002,0.0,
1757084973,ETHUSDT,1m,HOLD,49.85199664813919,4280.732244731017,4278.125999999999,0.0,
1757084973,ETHUSDT,5m,HOLD,24.34738845512564,4342.928499906002,4364.811,0.0,
1757084973,ETHUSDT,15m,HOLD,29.248230689428,4380.5688327256685,4403.9055,0.0,
1757084974,BNBUSDT,1m,HOLD,55.57148018120735,848.3060021729164,848.359,0.0,
1757084974,BNBUSDT,5m,HOLD,43.55174988373453,850.147661632983,851.3644999999999,0.0,
1757084974,BNBUSDT,15m,HOLD,44.86084414141392,850.7844889709627,851.3949999999999,0.0,
1757084975,SOLUSDT,1m,HOLD,53.35083854092337,202.57348879256418,202.40349999999998,0.0,
1757084975,SOLUSDT,5m,HOLD,31.819353021721696,205.10687969143433,206.16549999999998,0.0,
1757084975,SOLUSDT,15m,HOLD,34.18499426324577,206.1593375100582,206.7455,0.0,
1757084976,XRPUSDT,1m,HOLD,50.807143740087525,2.811385766618215,2.8099750000000006,0.0,
1757084976,XRPUSDT,5m,HOLD,32.885366051386455,2.8341271610890972,2.844365,0.0,
1757084977,XRPUSDT,15m,HOLD,36.6039607928558,2.8428820448509113,2.84837,0.0,
1757084977,USDCUSDT,1m,HOLD,56.38827828420885,0.9998557050233742,0.9998500000000001,0.0,
1757084978,USDCUSDT,5m,HOLD,58.33366001040016,0.9998082254309317,0.9997850000000001,0.0,
1757084978,USDCUSDT,15m,HOLD,56.374609524635105,0.9998075390809733,0.9998150000000002,0.0,
1757084978,FDUSDUSDT,1m,HOLD,44.619670751102305,0.997659409730057,0.9976400000000002,0.0,
1757084979,FDUSDUSDT,5m,HOLD,45.04591803821961,0.997771934253397,0.9978149999999999,0.0,
1757084979,FDUSDUSDT,15m,HOLD,42.35393341965971,0.9978450358023674,0.9978650000000002,0.0,
1757084979,DOGEUSDT,1m,HOLD,52.839183810417325,0.2135941236641733,0.2134865,0.0,
1757084979,DOGEUSDT,5m,HOLD,34.486352402101375,0.21587995360742707,0.21689750000000002,0.0,
1757084980,DOGEUSDT,15m,HOLD,37.781296658074794,0.21681671981627582,0.21733849999999996,0.0,
1757084980,PYTHUSDT,1m,HOLD,43.01155055067504,0.1469632548355557,0.14697999999999997,0.0,
1757084980,PYTHUSDT,5m,HOLD,26.343051131095294,0.1487465562061155,0.14945499999999998,0.0,
1757084981,PYTHUSDT,15m,HOLD,30.179368566568783,0.14984275198906263,0.15016999999999997,0.0,
1757084981,SUIUSDT,1m,HOLD,57.10640070523836,3.3553075099539202,3.3538550000000003,0.0,
1757084981,SUIUSDT,5m,HOLD,40.27180036767402,3.3813585269600734,3.394005,0.0,
1757084982,SUIUSDT,15m,HOLD,42.164121802491785,3.3908978768849223,3.3971250000000004,0.0,
1757084982,ENAUSDT,1m,HOLD,48.171160691841514,0.6559902111556394,0.65532,0.0,
1757084982,ENAUSDT,5m,HOLD,33.010635589639236,0.6658556082448551,0.669775,0.0,
1757084983,ENAUSDT,15m,HOLD,36.388445913924826,0.6699217945724603,0.6724899999999999,0.0,
1757084983,BONKUSDT,1m,HOLD,52.183515114198464,1.9792911406374555e-05,1.97875e-05,0.0,
1757084984,BONKUSDT,5m,HOLD,32.529426399180835,2.0023066128134677e-05,2.0114500000000005e-05,0.0,
1757084984,BONKUSDT,15m,HOLD,35.18589099124122,2.0150100167872063e-05,2.02575e-05,0.0,
1757084984,TRXUSDT,1m,HOLD,28.721413591534898,0.33260995312854175,0.33282,0.0,
1757084984,TRXUSDT,5m,HOLD,15.192884883580007,0.33512100627847324,0.33592,0.0,
1757084985,TRXUSDT,15m,HOLD,20.875596220380103,0.3362355986753285,0.3368499999999999,0.0,
1757084985,ADAUSDT,1m,HOLD,53.59867531212522,0.8226376272597592,0.8223400000000002,0.0,
1757084985,ADAUSDT,5m,HOLD,36.12996143479711,0.829584247346297,0.83256,0.0,
1757084986,ADAUSDT,15m,HOLD,40.09826465540981,0.8316102352903375,0.8334249999999999,0.0,
1757084986,LINKUSDT,1m,HOLD,47.54443898125245,22.212213135148453,22.206,0.0,
1757084986,LINKUSDT,5m,HOLD,27.265869330682875,22.503608338406973,22.601499999999998,0.0,
1757084987,LINKUSDT,15m,HOLD,28.898496738287136,22.68407521300644,22.770499999999995,0.0,
1757084988,PEPEUSDT,1m,HOLD,53.871451020287004,9.571672527137914e-06,9.565499999999998e-06,0.0,
1757084988,PEPEUSDT,5m,HOLD,38.206698863848935,9.652244704016471e-06,9.695499999999999e-06,0.0,
1757084988,PEPEUSDT,15m,HOLD,40.674203112836096,9.68258661758612e-06,9.703999999999997e-06,0.0,
1757084988,PLUMEUSDT,1m,HOLD,60.88005066823817,0.07929669721218169,0.07924350000000001,0.0,
1757084989,PLUMEUSDT,5m,HOLD,39.027477163845674,0.07997655753389143,0.0802445,0.0,
1757084989,PLUMEUSDT,15m,HOLD,36.84220393690733,0.08054646782353508,0.0807525,0.0,
1757084989,CFXUSDT,1m,HOLD,55.13760193116295,0.16985511636828254,0.16979,0.0,
1757084990,CFXUSDT,5m,HOLD,37.218517519630886,0.17081464689790396,0.171115,0.0,
1757084990,CFXUSDT,15m,HOLD,36.45967486547563,0.17170333854631956,0.17208,0.0,
1757084990,ARBUSDT,1m,HOLD,48.49495634187602,0.4870852851269192,0.487,0.0,
1757084991,ARBUSDT,5m,HOLD,29.652453223095876,0.49430145183586105,0.4967,0.0,
1757084991,ARBUSDT,15m,HOLD,33.10638319497265,0.4977858175567718,0.5004500000000001,0.0,
1757084991,PENGUUSDT,1m,HOLD,51.94451507519842,0.029030065925228256,0.0289987,0.0,
1757084992,PENGUUSDT,5m,HOLD,35.53333904126529,0.02943714572577387,0.029670049999999996,0.0,
1757084992,PENGUUSDT,15m,HOLD,42.214734101046766,0.02947602099945814,0.029529400000000004,0.0,
1757084992,BTCUSDT,1m,HOLD,51.568217820967256,110619.64674081662,110590.6,0.0,
1757084993,BTCUSDT,5m,HOLD,28.96807128846298,111469.98949189775,111775.4655,0.0,
1757084993,BTCUSDT,15m,HOLD,28.76890904966865,111985.64592521683,112224.03250000002,0.0,
1757084993,ETHUSDT,1m,HOLD,51.49314673327804,4280.999863778637,4278.2665,0.0,
1757084994,ETHUSDT,5m,HOLD,25.672403829512234,4343.196118953621,4364.9515,0.0,
1757084994,ETHUSDT,15m,HOLD,29.898079286709503,4380.794547011383,4404.023999999999,0.0,
1757084994,BNBUSDT,1m,HOLD,56.121419583041686,848.3136212205353,848.363,0.0,
1757084994,BNBUSDT,5m,HOLD,43.8897685179896,850.155280680602,851.3684999999998,0.0,
1757084995,BNBUSDT,15m,HOLD,45.14300262243072,850.7921080185816,851.399,0.0,
1757084995,SOLUSDT,1m,HOLD,53.22249039369525,202.5725364116118,202.40299999999996,0.0,
1757084995,SOLUSDT,5m,HOLD,32.59008595523275,205.11545112000576,206.17,0.0,
1757084996,SOLUSDT,15m,HOLD,34.72473910114249,206.16790893862964,206.75,0.0,
1757084996,XRPUSDT,1m,HOLD,51.172641769346754,2.8114143380467866,2.8099900000000004,0.0,
1757084996,XRPUSDT,5m,HOLD,32.80107695384734,2.8341176372795736,2.84436,0.0,
1757084997,XRPUSDT,15m,HOLD,36.6039607928558,2.8428820448509113,2.84837,0.0,
1757084997,USDCUSDT,1m,HOLD,56.38827828420885,0.9998557050233742,0.9998500000000001,0.0,
1757084997,USDCUSDT,5m,HOLD,58.33366001040016,0.9998082254309317,0.9997850000000001,0.0,
1757084998,USDCUSDT,15m,HOLD,49.644322649363794,0.9997980152714495,0.9998100000000003,0.0,
1757084998,FDUSDUSDT,1m,HOLD,51.8794299886732,0.9976689335395807,0.9976450000000003,0.0,
1757084998,FDUSDUSDT,5m,HOLD,45.04591803821961,0.997771934253397,0.9978149999999999,0.0,
1757084999,FDUSDUSDT,15m,HOLD,42.35393341965971,0.9978450358023674,0.9978650000000002,0.0,
1757084999,DOGEUSDT,1m,HOLD,52.73113611565943,0.21359317128322092,0.213486,0.0,
1757084999,DOGEUSDT,5m,HOLD,34.17165384020706,0.21587614408361755,0.21689550000000005,0.0,
1757085000,DOGEUSDT,15m,HOLD,37.578354830042514,0.2168129102924663,0.2173365,0.0,
1757085000,PYTHUSDT,1m,HOLD,44.44168507497774,0.1469727786450795,0.14698499999999998,0.0,
1757085000,PYTHUSDT,5m,HOLD,27.62344873918282,0.1485697866808165,0.14916499999999994,0.0,
1757085001,PYTHUSDT,15m,HOLD,30.51741793782287,0.14985227579858643,0.15017499999999998,0.0,
1757085002,SUIUSDT,1m,HOLD,55.92156714275631,3.3560269863442045,3.355205,0.0,
1757085002,SUIUSDT,5m,HOLD,39.50264351679029,3.3795490919419895,3.3898249999999996,0.0,
1757085002,SUIUSDT,15m,HOLD,41.42124922766041,3.3907074006944464,3.397025,0.0,
1757085003,ENAUSDT,1m,HOLD,47.391803334262555,0.6559618135430783,0.655575,0.0,
1757085003,ENAUSDT,5m,HOLD,32.82143170387731,0.6648875454527574,0.6680900000000001,0.0,
1757085004,ENAUSDT,15m,HOLD,36.388445913924826,0.6699217945724603,0.6724899999999999,0.0,
1757085005,BONKUSDT,1m,HOLD,51.97843616615859,1.9796355651794973e-05,1.9793e-05,0.0,
1757085005,BONKUSDT,5m,HOLD,32.504232112659636,2.000363624416196e-05,2.0079499999999996e-05,0.0,
1757085006,BONKUSDT,15m,HOLD,34.610756891057704,2.014914778691968e-05,2.0257e-05,0.0,
1757085006,TRXUSDT,1m,HOLD,28.960960946832728,0.33251287359360276,0.33274000000000004,0.0,
1757085006,TRXUSDT,5m,HOLD,14.923243836144948,0.33478476081545105,0.335565,0.0,
1757085007,TRXUSDT,15m,HOLD,20.4040439378291,0.3362165510562809,0.3368399999999999,0.0,
1757085007,ADAUSDT,1m,HOLD,51.82917868391335,0.8227112717824349,0.822555,0.0,
1757085007,ADAUSDT,5m,HOLD,35.47590975175969,0.8290057697814647,0.8315149999999999,0.0,
1757085008,ADAUSDT,15m,HOLD,39.43724871638506,0.8315721400522422,0.833405,0.0,
1757085008,LINKUSDT,1m,HOLD,44.4804111017485,22.20828624086705,22.209,0.0,
1757085008,LINKUSDT,5m,HOLD,26.62626059643921,22.472790747784188,22.556500000000003,0.0,
1757085009,LINKUSDT,15m,HOLD,28.241050292789396,22.6812180701493,22.769,0.0,
1757085009,PEPEUSDT,1m,HOLD,53.38384674120296,9.574281029426518e-06,9.57e-06,0.0,
1757085009,PEPEUSDT,5m,HOLD,38.73310836519961,9.647178765197875e-06,9.681999999999998e-06,0.0,
1757085010,PEPEUSDT,15m,HOLD,40.674203112836096,9.68258661758612e-06,9.703999999999997e-06,0.0,
1757085010,PLUMEUSDT,1m,HOLD,59.28124005466865,0.07932636137064743,0.0792825,0.0,
1757085010,PLUMEUSDT,5m,HOLD,38.71859359375308,0.07994241916807726,0.0801315,0.0,
1757085011,PLUMEUSDT,15m,HOLD,36.366765111667554,0.08054361068067795,0.08075099999999999,0.0,
1757085011,CFXUSDT,1m,HOLD,53.174500032169966,0.16986031153613476,0.16982499999999998,0.0,
1757085011,CFXUSDT,5m,HOLD,35.76708208965778,0.17072844920127114,0.170955,0.0,
1757085012,CFXUSDT,15m,HOLD,35.51120869692197,0.17169381473679576,0.172075,0.0,
1757085012,ARBUSDT,1m,HOLD,46.9889645524577,0.4870772437745687,0.48707500000000004,0.0,
1757085012,ARBUSDT,5m,HOLD,29.24578548312556,0.4936061069863646,0.495725,0.0,
1757085013,ARBUSDT,15m,HOLD,32.49101458887914,0.4977572461282004,0.5004350000000001,0.0,
1757085013,PENGUUSDT,1m,HOLD,49.6820178985076,0.029032350358429982,0.029007900000000003,0.0,
1757085013,PENGUUSDT,5m,HOLD,34.88734224103254,0.029400657772715,0.02961035,0.0,
1757085014,PENGUUSDT,15m,HOLD,41.54908133531437,0.02947344957088671,0.029528050000000007,0.0,
1757085014,BTCUSDT,1m,HOLD,46.817952351165296,110616.55773706824,110595.5045,0.0,
1757085014,BTCUSDT,5m,HOLD,27.332773241827184,111385.06019883901,111650.34000000001,0.0,
1757085015,BTCUSDT,15m,HOLD,26.256578036887944,111974.6983061692,112218.285,0.0,
1757085015,ETHUSDT,1m,HOLD,47.23833579546301,4280.915862222583,4279.0215,0.0,
1757085015,ETHUSDT,5m,HOLD,24.500994622120544,4337.189109049727,4355.597499999999,0.0,
1757085016,ETHUSDT,15m,HOLD,27.90595958551708,4380.115499392336,4403.6675,0.0,
1757085016,BNBUSDT,1m,HOLD,54.20639646831012,848.3666641530748,848.4995000000001,0.0,
1757085016,BNBUSDT,5m,HOLD,43.01961433577709,850.0329040623327,850.9445,0.0,
1757085017,BNBUSDT,15m,HOLD,44.25151339540159,850.7682984947721,851.3865,0.0,
1757085017,SOLUSDT,1m,HOLD,49.63414791430712,202.59187014832932,202.456,0.0,
1757085018,SOLUSDT,5m,HOLD,30.94189547852413,204.8839690651336,205.81300000000002,0.0,
1757085018,SOLUSDT,15m,HOLD,32.57436431826865,206.1345756052963,206.73250000000002,0.0,
1757085018,XRPUSDT,1m,HOLD,47.95439330615953,2.8113702127810534,2.8104400000000007,0.0,
1757085019,XRPUSDT,5m,HOLD,31.770381285594837,2.8319369227686586,2.8413099999999996,0.0,
1757085019,XRPUSDT,15m,HOLD,35.354978007661686,2.8426725210413877,2.8482600000000002,0.0,
1757085019,USDCUSDT,1m,HOLD,54.95159622075891,0.9998513023102709,0.9998450000000002,0.0,
1757085019,USDCUSDT,5m,HOLD,58.8521042341412,0.9998083490860358,0.9997850000000004,0.0,
1757085020,USDCUSDT,15m,HOLD,49.644322649363794,0.9997980152714495,0.9998100000000003,0.0,
1757085020,FDUSDUSDT,1m,HOLD,44.62052211591531,0.9976537516605277,0.9976399999999999,0.0,
1757085020,FDUSDUSDT,5m,HOLD,45.42900971202816,0.9977564755965969,0.997795,0.0,
1757085021,FDUSDUSDT,15m,HOLD,38.74216074248923,0.9978355119928435,0.99786,0.0,
1757085021,DOGEUSDT,1m,HOLD,53.65586916026028,0.21363317648272306,0.21354099999999998,0.0,
1757085021,DOGEUSDT,5m,HOLD,35.09499983795716,0.21570128312348427,0.216588,0.0,
1757085022,DOGEUSDT,15m,HOLD,38.133287565122856,0.2168233864829425,0.21734199999999998,0.0,
1757085022,PYTHUSDT,1m,HOLD,41.45281063855933,0.1469373029305398,0.14697999999999994,0.0,
1757085022,PYTHUSDT,5m,HOLD,26.6310102566204,0.14855073906176888,0.14915499999999995,0.0,
1757085023,PYTHUSDT,15m,HOLD,29.848726464584814,0.1498332281795388,0.15016499999999997,0.0,
1757085023,SUIUSDT,1m,HOLD,53.665196580064155,3.3557698434870615,3.35507,0.0,
1757085023,SUIUSDT,5m,HOLD,38.80580834267928,3.3793490919419895,3.3897199999999996,0.0,
1757085024,SUIUSDT,15m,HOLD,40.62041346441601,3.3905074006944464,3.39692,0.0,
1757085024,ENAUSDT,1m,HOLD,45.97036026051081,0.6559046706859355,0.655545,0.0,
1757085024,ENAUSDT,5m,HOLD,32.29232844888335,0.6648304025956147,0.66806,0.0,
1757085025,ENAUSDT,15m,HOLD,35.82398256341368,0.6698551279057936,0.6724549999999999,0.0,
1757085025,BONKUSDT,1m,HOLD,49.52229410444799,1.979445088989021e-05,1.9791999999999996e-05,0.0,
1757085025,BONKUSDT,5m,HOLD,32.09720015742957,2.000268386320958e-05,2.0079e-05,0.0,
1757085026,BONKUSDT,15m,HOLD,34.02532439387585,2.01481954059673e-05,2.02565e-05,0.0,
1757085026,TRXUSDT,1m,HOLD,28.960960946832728,0.33251287359360276,0.33274000000000004,0.0,
1757085026,TRXUSDT,5m,HOLD,14.923243836144948,0.33478476081545105,0.335565,0.0,
1757085026,TRXUSDT,15m,HOLD,20.4040439378291,0.3362165510562809,0.3368399999999999,0.0,
1757085027,ADAUSDT,1m,HOLD,49.151285734319536,0.8226350813062444,0.8225150000000001,0.0,
1757085027,ADAUSDT,5m,HOLD,34.278456565294135,0.8289200554957504,0.83147,0.0,
1757085027,ADAUSDT,15m,HOLD,37.895265104524825,0.831486425766528,0.8333599999999999,0.0,
1757085028,LINKUSDT,1m,HOLD,41.817366653005315,22.20542909800991,22.2075,0.0,
1757085028,LINKUSDT,5m,HOLD,25.723871047853336,22.469933604927043,22.555,0.0,
1757085028,LINKUSDT,15m,HOLD,27.81912330015743,22.679313308244538,22.767999999999994,0.0,
1757085029,PEPEUSDT,1m,HOLD,49.13795866309845,9.572376267521756e-06,9.569e-06,0.0,
1757085029,PEPEUSDT,5m,HOLD,36.71882899926473,9.645274003293113e-06,9.681e-06,0.0,
1757085029,PEPEUSDT,15m,HOLD,38.140016264978065,9.680681855681357e-06,9.702999999999998e-06,0.0,
1757085030,PLUMEUSDT,1m,HOLD,53.54170639854348,0.07931017089445695,0.079274,0.0,
1757085030,PLUMEUSDT,5m,HOLD,36.24364151041575,0.0799252763109344,0.0801225,0.0,
1757085030,PLUMEUSDT,15m,HOLD,33.35670339749896,0.08052646782353509,0.08074200000000001,0.0,
1757085031,CFXUSDT,1m,HOLD,51.219457089363615,0.16985078772661094,0.16982,0.0,
1757085031,CFXUSDT,5m,HOLD,34.89722717250882,0.17071892539174732,0.17095,0.0,
1757085031,CFXUSDT,15m,HOLD,34.5339979571809,0.17168429092727194,0.17207,0.0,
1757085032,ARBUSDT,1m,HOLD,42.62705639974859,0.4869820056793306,0.48702500000000004,0.0,
1757085032,ARBUSDT,5m,HOLD,27.96417857798822,0.4935108688911265,0.49567500000000003,0.0,
1757085032,ARBUSDT,15m,HOLD,31.413755976599774,0.4976620080329623,0.5003850000000001,0.0,
1757085033,PENGUUSDT,1m,HOLD,44.866789144851666,0.029025969406049026,0.02900455,0.0,
1757085033,PENGUUSDT,5m,HOLD,33.38084619622971,0.029394276820334048,0.029607,0.0,
1757085033,PENGUUSDT,15m,HOLD,39.82908191186247,0.02946706861850576,0.029524700000000004,0.0,
1757085033,BTCUSDT,1m,HOLD,42.45400209281942,110605.12916563966,110589.5045,0.0,
1757085034,BTCUSDT,5m,HOLD,26.131192861476578,111374.48305598187,111644.78700000001,0.0,
1757085034,BTCUSDT,15m,HOLD,25.190242500253348,111965.51354426444,112213.46300000002,0.0,
